"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
4,540264927E1;-1,992588043E0;-1,457808971E0;-4,268133640E-1;2,505550589E0
4,540501196E1;-2,011430740E0;-1,303410292E0;-5,820491314E-1;2,466477894E0
4,540737696E1;-2,028832912E0;-1,022560596E0;-7,622504234E-1;2,396417924E0
4,540973965E1;-1,899777412E0;-9,246525764E-1;-9,187712669E-1;2,303969888E0
4,541210458E1;-1,820569515E0;-8,101038933E-1;-1,052261591E0;2,253440954E0
4,541446712E1;-1,745664597E0;-6,250967979E-1;-1,153442621E0;2,183694294E0
4,541683227E1;-1,683698177E0;-4,498686790E-1;-1,210392952E0;2,121855904E0
4,541919481E1;-1,532884121E0;-3,635926247E-1;-1,327378631E0;2,060064891E0
4,542155973E1;-1,433452606E0;-1,935071945E-1;-1,415559649E0;2,023867715E0
4,542392243E1;-1,349739075E0;-8,815813065E-2;-1,468823671E0;1,996749960E0
4,542628735E1;-1,262218952E0;4,837560654E-2;-1,436525583E0;1,912888558E0
4,542864989E1;-1,244489670E0;2,235956192E-1;-1,347961545E0;1,848174739E0
4,543101504E1;-1,202378750E0;2,693848610E-1;-1,292018890E0;1,785383901E0
4,543337758E1;-1,163074493E0;4,171500206E-1;-1,170470238E0;1,701986191E0
4,543574254E1;-1,113128662E0;4,857511520E-1;-9,911625385E-1;1,567613721E0
4,543810524E1;-1,093775272E0;5,231347084E-1;-8,558225632E-1;1,484064193E0
4,544047023E1;-1,147305012E0;6,902713776E-1;-7,087643147E-1;1,514968719E0
4,544283293E1;-1,222874165E0;8,490314484E-1;-5,630874634E-1;1,591647924E0
4,544519785E1;-1,279229164E0;9,479598999E-1;-3,759963512E-1;1,635979365E0
4,544756041E1;-1,319632530E0;1,072237015E0;-2,666373253E-1;1,721109437E0
4,544992533E1;-1,420234680E0;1,156225681E0;-1,531059742E-1;1,837761087E0
4,545228810E1;-1,422010422E0;1,181203842E0;-8,416104317E-2;1,850524044E0
4,545465302E1;-1,496936798E0;1,259336472E0;2,045822144E-2;1,956314562E0
4,545701571E1;-1,577652454E0;1,294993401E0;6,812381744E-2;2,042213512E0
4,545938060E1;-1,699002266E0;1,351677895E0;9,643673897E-2;2,173233047E0
4,546174314E1;-1,773851395E0;1,368101120E0;8,087944984E-2;2,241604544E0
4,546410829E1;-1,858596325E0;1,388900280E0;6,954932213E-2;2,321262888E0
4,546647083E1;-1,973321438E0;1,376393318E0;-9,892702103E-3;2,405941381E0
4,546883575E1;-2,006814480E0;1,361955643E0;-9,905982018E-2;2,427352545E0
4,547119845E1;-2,088333130E0;1,333314896E0;-2,580542564E-1;2,491075244E0
4,547356345E1;-2,187483311E0;1,255345821E0;-4,091322422E-1;2,555066644E0
4,547592614E1;-2,344657421E0;1,238224030E0;-5,356199741E-1;2,705088894E0
4,547829107E1;-2,496593952E0;1,181218624E0;-6,260204315E-1;2,831988768E0
4,548065361E1;-2,670880795E0;1,120910168E0;-7,430272102E-1;2,990339990E0
4,548301873E1;-2,834547520E0;1,042342186E0;-8,172307014E-1;3,128738227E0
4,548538119E1;-3,014287949E0;1,027537346E0;-8,634865284E-1;3,299602070E0
4,548774619E1;-3,168910027E0;9,991040230E-1;-8,699004650E-1;3,434665402E0
4,549010888E1;-3,288740158E0;9,468998909E-1;-9,260091782E-1;3,545408894E0
4,549247380E1;-3,479311466E0;9,364638329E-1;-9,455709457E-1;3,725141233E0
4,549483634E1;-3,638714790E0;9,425849915E-1;-9,298646450E-1;3,872126037E0
4,549720149E1;-3,747414112E0;8,983440399E-1;-9,245762825E-1;3,962950396E0
4,549956403E1;-3,939342022E0;8,796076775E-1;-9,004247189E-1;4,135564037E0
4,550192895E1;-4,126998425E0;8,834247589E-1;-9,343507290E-1;4,322680486E0
4,550429165E1;-4,257999420E0;8,516588211E-1;-8,998646736E-1;4,434595612E0
4,550665665E1;-4,380007267E0;7,293753624E-1;-9,806432724E-1;4,547319354E0
4,550901935E1;-4,512577534E0;5,453844070E-1;-1,121627092E0;4,681756880E0
4,551138427E1;-4,642918110E0;3,606290817E-1;-1,287395954E0;4,831576373E0
4,551374704E1;-4,762010574E0;2,524714470E-1;-1,398863792E0;4,969638463E0
4,551611173E1;-4,839134216E0;1,698374748E-1;-1,523400903E0;5,076102347E0
4,551847451E1;-4,838439941E0;1,462192535E-1;-1,618051052E0;5,103917157E0
4,552083943E1;-4,743319035E0;1,856646538E-1;-1,659880877E0;5,028792236E0
4,552320220E1;-4,624465466E0;2,460885048E-1;-1,702201962E0;4,933936756E0
4,552556704E1;-4,524656296E0;3,123040199E-1;-1,756406546E0;4,863641881E0
4,552792982E1;-4,424697876E0;4,486784935E-1;-1,761155248E0;4,783401665E0
4,553029472E1;-4,304590702E0;6,496801376E-1;-1,687552094E0;4,668984629E0
4,553265726E1;-4,293076992E0;8,414487839E-1;-1,486113906E0;4,620290105E0
4,553502218E1;-4,198835373E0;1,084177017E0;-1,222853661E0;4,505666362E0
4,553738496E1;-3,952783585E0;1,306497097E0;-9,670753479E-1;4,273952206E0
4,553974988E1;-3,829600811E0;1,613725662E0;-7,498393059E-1;4,222820369E0
4,554211257E1;-3,737974167E0;1,862739563E0;-4,474148750E-1;4,200289231E0
4,554447749E1;-3,658775330E0;2,118126392E0;-1,023356915E-1;4,228896892E0
4,554684026E1;-3,529612064E0;2,354839325E0;1,865820885E-1;4,247145211E0
4,554920518E1;-3,412600994E0;2,509565830E0;5,002806187E-1;4,265448030E0
4,555156772E1;-3,252434254E0;2,646078587E0;8,163125515E-1;4,271583622E0
4,555393264E1;-3,098406315E0;2,736019135E0;1,164585590E0;4,294436167E0
4,555629541E1;-2,969794750E0;2,747487068E0;1,478510618E0;4,307477185E0
4,555866025E1;-2,840943336E0;2,705386162E0;1,772075653E0;4,304686452E0
4,556102302E1;-2,709487438E0;2,611002445E0;2,010489225E0;4,266230523E0
4,556338794E1;-2,603696823E0;2,528898239E0;2,253405333E0;4,272282650E0
4,556575048E1;-2,405344963E0;2,356604099E0;2,472038507E0;4,177348639E0
4,556811540E1;-2,267211914E0;2,212288857E0;2,722448826E0;4,176864788E0
4,557047817E1;-2,129306793E0;2,047285080E0;2,898605347E0;4,138506563E0
4,557284309E1;-1,901715279E0;1,966913700E0;2,975658417E0;4,042253520E0
4,557520579E1;-1,682914734E0;1,767650604E0;3,094895363E0;3,941467743E0
4,557757071E1;-1,466065407E0;1,626494408E0;3,306762218E0;3,966044403E0
4,557993349E1;-1,183832169E0;1,541512966E0;3,531560898E0;4,031084619E0
4,558229841E1;-8,866605759E-1;1,447231293E0;3,741906643E0;4,108833255E0
4,558466095E1;-5,899982452E-1;1,389135361E0;3,936188459E0;4,215610818E0
4,558702587E1;-3,054790497E-1;1,333809376E0;4,126105309E0;4,347080620E0
4,558938864E1;-7,390975952E-3;1,320492744E0;4,392863750E0;4,587047814E0
4,559175356E1;3,282771111E-1;1,310964108E0;4,628641129E0;4,821899154E0
4,559411625E1;6,497073174E-1;1,297992706E0;4,852064133E0;5,064526731E0
4,559648118E1;9,577150345E-1;1,279898167E0;5,077596664E0;5,323283319E0
4,559884395E1;1,277772903E0;1,244572163E0;5,338418961E0;5,628532709E0
4,560120863E1;1,549077034E0;1,228111267E0;5,523641109E0;5,866728905E0
4,560357140E1;1,823920727E0;1,194449902E0;5,714989185E0;6,116739227E0
4,560593632E1;2,043657303E0;1,187600613E0;5,866082191E0;6,324385398E0
4,560829902E1;2,268835545E0;1,210646152E0;6,049321175E0;6,573246193E0
4,561066394E1;2,483181477E0;1,283561230E0;6,198201180E0;6,799368907E0
4,561302673E1;2,634387970E0;1,426240921E0;6,310444832E0;6,985404578E0
4,561539165E1;2,793749332E0;1,614595890E0;6,346831322E0;7,119987574E0
4,561775419E1;2,922221661E0;1,821321964E0;6,288313866E0;7,169343373E0
4,562011934E1;3,058491230E0;1,977589130E0;6,164316177E0;7,159889755E0
4,562248180E1;3,182819843E0;2,172536373E0;5,970320225E0;7,105981989E0
4,562484679E1;3,307709217E0;2,366798878E0;5,740324974E0;7,035197794E0
4,562720948E1;3,484943867E0;2,579546928E0;5,552737236E0;7,044983103E0
4,562957440E1;3,608938694E0;2,793370247E0;5,356620312E0;7,037097200E0
4,563193694E1;3,777754784E0;3,022953987E0;5,119533539E0;7,044097222E0
4,563430209E1;3,895613194E0;3,195060253E0;4,901547432E0;7,029180564E0
4,563666461E1;3,995774269E0;3,393033981E0;4,690772533E0;7,034361276E0
4,563902953E1;4,059931755E0;3,572665215E0;4,418295860E0;6,983431886E0
4,564139223E1;4,113926411E0;3,736602306E0;4,210312843E0;6,972325405E0
4,564375722E1;4,134753227E0;3,931293011E0;3,969970465E0;6,950677267E0
4,564611992E1;4,154139519E0;4,078884125E0;3,745715618E0;6,922756412E0
4,564848487E1;4,220432758E0;4,222291470E0;3,458236456E0;6,899217152E0
4,565084741E1;4,215209961E0;4,391997814E0;3,303218842E0;6,925958023E0
4,565321256E1;4,251209736E0;4,579047680E0;3,106119156E0;6,977710089E0
4,565557510E1;4,189697266E0;4,750014782E0;2,946493149E0;6,985558352E0
4,565794002E1;4,170797348E0;5,008915424E0;2,833543301E0;7,107302715E0
4,566030272E1;4,099778175E0;5,216333389E0;2,679244518E0;7,155184575E0
4,566266770E1;3,984959364E0;5,428689480E0;2,526914597E0;7,192764975E0
4,566503040E1;3,890461445E0;5,721450806E0;2,373889446E0;7,314782340E0
4,566739532E1;3,788129807E0;5,981116295E0;2,259017944E0;7,431476410E0
4,566975786E1;3,641856194E0;6,176365376E0;2,106954098E0;7,473276481E0
4,567212278E1;3,538355350E0;6,404145241E0;1,972930193E0;7,577960702E0
4,567448551E1;3,390704632E0;6,569960594E0;1,884593010E0;7,629741209E0
4,567685051E1;3,218074799E0;6,735470295E0;1,771147013E0;7,671996301E0
4,567921320E1;3,130386353E0;6,862554550E0;1,599433422E0;7,710522741E0
4,568157812E1;3,011162281E0;6,918333054E0;1,399487019E0;7,673916499E0
4,568394066E1;2,894804478E0;6,918687820E0;1,115044594E0;7,582312218E0
4,568630584E1;2,734431267E0;6,792140484E0;8,087184429E-1;7,366431444E0
4,568866838E1;2,492447853E0;6,497125626E0;4,584784508E-1;6,973889889E0
4,569103330E1;2,056755543E0;6,056844234E0;2,668123245E-1;6,402092959E0
4,569339599E1;1,576215267E0;5,496447563E0;7,467699051E-2;5,718475936E0
4,569576099E1;1,164013863E0;4,920905590E0;-1,440186501E-1;5,058752956E0
4,569812366E1;8,094506264E-1;4,400125027E0;-2,854225636E-1;4,483054384E0
4,570048858E1;4,464869499E-1;3,897181988E0;-5,616734028E-1;3,962682810E0
4,570285112E1;1,218757629E-1;3,355670452E0;-7,502274513E-1;3,440671317E0
4,570521627E1;-1,282334328E-1;2,735342503E0;-8,837552071E-1;2,877423446E0
4,570757874E1;-4,103121758E-1;2,347091198E0;-1,035756826E0;2,598073397E0
4,570994371E1;-6,183619499E-1;1,966091156E0;-1,145706773E0;2,358077595E0
4,571230640E1;-7,216954231E-1;1,531456470E0;-1,333602667E0;2,155156439E0
4,571467133E1;-8,574829102E-1;1,144600391E0;-1,461248755E0;2,044660100E0
4,571703387E1;-9,359521866E-1;6,720700264E-1;-1,557475209E0;1,937372872E0
4,571939902E1;-8,970756531E-1;3,375229836E-1;-1,439669132E0;1,729541472E0
4,572176158E1;-8,679752350E-1;3,347301483E-2;-1,573619127E0;1,797436677E0
4,572412650E1;-8,649749756E-1;-2,354769707E-1;-1,741619110E0;1,958792546E0
4,572648920E1;-8,529748917E-1;-4,525270462E-1;-1,762619138E0;2,009769419E0
4,572885420E1;-8,370752335E-1;-6,854767799E-1;-1,808669090E0;2,107571408E0
4,573121689E1;-7,940254211E-1;-8,864769936E-1;-1,889669180E0;2,233196686E0
4,573358184E1;-7,149753571E-1;-1,010527134E0;-1,961669087E0;2,319590580E0
4,573594438E1;-6,620254517E-1;-1,118526936E0;-1,999619126E0;2,384922819E0
4,573830930E1;-5,809879303E-1;-1,226639271E0;-2,060162067E0;2,467074912E0
4,574067207E1;-4,590373039E-1;-1,358903646E0;-2,077910423E0;2,524885363E0
4,574303699E1;-3,630375862E-1;-1,451903582E0;-2,152010441E0;2,621253371E0
4,574539964E1;-2,839875221E-1;-1,516853571E0;-2,183960438E0;2,674168443E0
4,574776456E1;-1,309876442E-1;-1,616903543E0;-2,191010475E0;2,726180796E0
4,575012710E1;-1,405239105E-2;-1,711897135E0;-2,242181301E0;2,821022201E0
4,575249225E1;2,974271774E-2;-1,733062506E0;-2,200780630E0;2,801397091E0
4,575485479E1;5,996465683E-2;-1,819928885E0;-2,118668079E0;2,793651971E0
4,575721972E1;1,112809181E-1;-1,879053593E0;-2,004477501E0;2,749755607E0
4,575958250E1;2,352776527E-1;-1,980773926E0;-1,886849403E0;2,745727880E0
4,576194742E1;3,448562622E-1;-2,066444397E0;-1,771205187E0;2,743407753E0
4,576431011E1;4,393134117E-1;-2,173796415E0;-1,643592715E0;2,760395650E0
4,576667503E1;5,203890800E-1;-2,264626265E0;-1,571747899E0;2,805303615E0
4,576903757E1;6,381421089E-1;-2,360674143E0;-1,427888513E0;2,831761530E0
4,577140272E1;7,098450661E-1;-2,437774658E0;-1,369759083E0;2,884937650E0
4,577376526E1;7,927989960E-1;-2,526658773E0;-1,284508824E0;2,943212144E0
4,577613018E1;8,822865486E-1;-2,617441177E0;-1,247332692E0;3,030720494E0
4,577849288E1;1,021511078E0;-2,737792730E0;-1,198793411E0;3,158496408E0
4,578085781E1;1,121624947E0;-2,817295551E0;-1,138391376E0;3,239001647E0
4,578322058E1;1,217396736E0;-2,904355526E0;-1,133271813E0;3,346885244E0
4,578558550E1;1,321370602E0;-2,953158379E0;-1,074991107E0;3,409218467E0
4,578794804E1;1,383652687E0;-3,000766039E0;-1,046118975E0;3,466043348E0
4,579031297E1;1,537403107E0;-3,030569792E0;-9,909756184E-1;3,539773192E0
4,579267574E1;1,657372952E0;-3,065838337E0;-9,560203552E-1;3,613893292E0
4,579504066E1;1,771060944E0;-3,024017096E0;-9,870264530E-1;3,640818243E0
4,579740336E1;1,954554081E0;-3,074738503E0;-9,892458916E-1;3,775302100E0
4,579976828E1;2,059945583E0;-3,061547041E0;-1,033351421E0;3,832004860E0
4,580213105E1;2,156343460E0;-3,090053082E0;-1,050438523E0;3,911734431E0
4,580449569E1;2,254653454E0;-3,099415541E0;-1,071427464E0;3,979672813E0
4,580685846E1;2,324275970E0;-3,163380861E0;-1,074976087E0;4,069989048E0
4,580922338E1;2,364652157E0;-3,177885056E0;-1,062986851E0;4,101277154E0
4,581158608E1;2,394696236E0;-3,149299145E0;-1,088353992E0;4,103312025E0
4,581395100E1;2,410000324E0;-3,112849474E0;-1,122392058E0;4,093616658E0
4,581631378E1;2,384853840E0;-3,147926331E0;-1,141286135E0;4,110900395E0
4,581867870E1;2,423263550E0;-3,169535875E0;-1,199148893E0;4,166067926E0
4,582104125E1;2,438690186E0;-3,231694221E0;-1,232042193E0;4,231900912E0
4,582340617E1;2,470047474E0;-3,291266441E0;-1,299035430E0;4,315212899E0
4,582576894E1;2,496886253E0;-3,299567699E0;-1,340991020E0;4,349694803E0
4,582813386E1;2,525159359E0;-3,297092676E0;-1,448231936E0;4,398252567E0
4,583049656E1;2,563391685E0;-3,253692150E0;-1,515161037E0;4,410578478E0
4,583286148E1;2,656650543E0;-3,289371729E0;-1,549097538E0;4,503050262E0
4,583522425E1;2,661270618E0;-3,320979118E0;-1,622548819E0;4,554550283E0
4,583758917E1;2,708622456E0;-3,327735901E0;-1,694405317E0;4,613184498E0
4,583995170E1;2,771727562E0;-3,318171501E0;-1,789328814E0;4,679148789E0
4,584231662E1;2,828053951E0;-3,324831486E0;-1,863108635E0;4,745900056E0
4,584467940E1;2,820674419E0;-3,263012409E0;-1,943027139E0;4,730624549E0
4,584704424E1;2,890976906E0;-3,190668106E0;-2,069615364E0;4,777176801E0
4,584940701E1;2,970026970E0;-3,132618189E0;-2,170565367E0;4,831739949E0
4,585177196E1;3,009693623E0;-3,123982430E0;-2,243725538E0;4,883833148E0
4,585413450E1;3,081861973E0;-3,063871861E0;-2,296420574E0;4,915153248E0
4,585649942E1;3,144114017E0;-3,010829449E0;-2,284175396E0;4,916096436E0
4,585886219E1;3,200957298E0;-2,902423859E0;-2,343146086E0;4,915335742E0
4,586122711E1;3,311017036E0;-2,806392193E0;-2,330896616E0;4,926636783E0
4,586358980E1;3,385084152E0;-2,727224827E0;-2,362777710E0;4,947652825E0
4,586595472E1;3,519106388E0;-2,686289787E0;-2,365542412E0;5,019567062E0
4,586831750E1;3,634311199E0;-2,645052433E0;-2,374525547E0;5,083590448E0
4,587068242E1;3,715839148E0;-2,553689480E0;-2,383921385E0;5,100183497E0
4,587304496E1;3,725761652E0;-2,409779072E0;-2,390726089E0;5,040228794E0
4,587540989E1;3,824466944E0;-2,383039951E0;-2,425006866E0;5,117234128E0
4,587777266E1;3,994403124E0;-2,296168566E0;-2,432878971E0;5,210234782E0
4,588013758E1;4,123372078E0;-2,210219383E0;-2,458605051E0;5,285073870E0
4,588250028E1;4,298432827E0;-2,181692839E0;-2,486304522E0;5,423837994E0
4,588486520E1;4,409373760E0;-2,119922638E0;-2,518045425E0;5,502472327E0
4,588722801E1;4,465136051E0;-2,016057968E0;-2,536601067E0;5,516908070E0
4,588959293E1;4,449660301E0;-1,925258160E0;-2,537285089E0;5,472103015E0
4,589195547E1;4,430504799E0;-1,817524672E0;-2,565068007E0;5,432526354E0
4,589432039E1;4,404036522E0;-1,712671995E0;-2,584282398E0;5,385842419E0
4,589668308E1;4,370897293E0;-1,590021610E0;-2,621890068E0;5,339215242E0
4,589904812E1;4,339732647E0;-1,523542881E0;-2,629330635E0;5,297909205E0
4,590141081E1;4,260673046E0;-1,484940052E0;-2,628935814E0;5,222038422E0
4,590377574E1;4,183106422E0;-1,436856270E0;-2,642680168E0;5,152348373E0
4,590613828E1;4,062931061E0;-1,372366905E0;-2,659138441E0;5,045970370E0
4,590850343E1;3,903315306E0;-1,302030087E0;-2,639560699E0;4,888602398E0
4,591086587E1;3,750125885E0;-1,252467632E0;-2,615838289E0;4,740751974E0
4,591323087E1;3,566048145E0;-1,226029873E0;-2,628179073E0;4,596430557E0
4,591559356E1;3,332143307E0;-1,183370590E0;-2,613589048E0;4,397089115E0
4,591795848E1;3,103062630E0;-1,045032501E0;-2,593654394E0;4,177096327E0
4,592032102E1;2,816730022E0;-9,302196503E-1;-2,557726383E0;3,916789612E0
4,592268617E1;2,579604149E0;-9,330024719E-1;-2,489212275E0;3,704190725E0
4,592504871E1;2,375462055E0;-9,171071053E-1;-2,442516088E0;3,528426032E0
4,592741363E1;2,140909195E0;-8,417477608E-1;-2,407795668E0;3,330091808E0
4,592977633E1;1,872921944E0;-7,417240143E-1;-2,395174265E0;3,129672647E0
4,593214133E1;1,598097801E0;-5,761198997E-1;-2,322812319E0;2,877722674E0
4,593450403E1;1,324779510E0;-4,321346283E-1;-2,170562029E0;2,579364381E0
4,593686895E1;1,087952137E0;-2,442183495E-1;-1,947326779E0;2,243961684E0
4,593923149E1;8,484821320E-1;-5,693864822E-2;-1,853760958E0;2,039508182E0
4,594159664E1;6,313972473E-1;8,065795898E-2;-1,727996826E0;1,841505151E0
4,594395918E1;4,852929115E-1;2,589850426E-1;-1,574343443E0;1,667674950E0
4,594632412E1;2,809152603E-1;5,311880112E-1;-1,372845650E0;1,498592428E0
4,594868682E1;1,112427711E-1;7,459077835E-1;-1,169926047E0;1,391934026E0
4,595105182E1;3,633022308E-3;9,062585831E-1;-1,070983052E0;1,402969179E0
4,595341428E1;-1,255955696E-1;1,004746437E0;-8,425327539E-1;1,317251339E0
4,595577943E1;-3,091192245E-1;1,326002598E0;-8,140609264E-1;1,586358338E0
4,595814196E1;-4,518742561E-1;1,501565933E0;-7,680914402E-1;1,746097092E0
4,596050688E1;-6,761403084E-1;1,726857185E0;-6,525743008E-1;1,965974230E0
4,596286958E1;-8,664884567E-1;1,991708279E0;-5,895624161E-1;2,250619460E0
4,596523458E1;-1,071661472E0;2,222167492E0;-5,680636168E-1;2,531636417E0
4,596759727E1;-1,256742477E0;2,515683651E0;-5,101468563E-1;2,858026540E0
4,596996221E1;-1,456833363E0;2,863480091E0;-4,673484564E-1;3,246582243E0
4,597232475E1;-1,638092995E0;3,210478306E0;-4,675626755E-1;3,634437297E0
4,597468990E1;-1,853954792E0;3,562673569E0;-4,181395769E-1;4,037899458E0
4,597705244E1;-2,102153301E0;3,914706707E0;-4,246469736E-1;4,463664655E0
4,597941736E1;-2,349928856E0;4,231238842E0;-4,714441299E-1;4,862901123E0
4,598178006E1;-2,607299805E0;4,546916485E0;-5,097224712E-1;5,266144585E0
4,598414506E1;-2,909955502E0;4,849792480E0;-5,566838980E-1;5,683152742E0
4,598650752E1;-3,203674316E0;5,116825581E0;-6,125040054E-1;6,067997553E0
4,598887267E1;-3,494034767E0;5,333827496E0;-7,424924374E-1;6,419446216E0
4,599123521E1;-3,802153587E0;5,430040359E0;-9,090588093E-1;6,690896661E0
4,599360018E1;-4,039413929E0;5,429266930E0;-1,100045323E0;6,855939323E0
4,599596287E1;-4,187579155E0;5,244298935E0;-1,338281631E0;6,843207451E0
4,599832787E1;-4,254741192E0;5,017069817E0;-1,583585024E0;6,766206742E0
4,600069056E1;-4,261842251E0;4,724496841E0;-1,879135132E0;6,634404165E0
4,600305548E1;-4,211718082E0;4,433730125E0;-2,200545788E0;6,499148698E0
4,600541804E1;-4,115809441E0;4,129913330E0;-2,487538338E0;6,339078675E0
4,600778319E1;-3,945944786E0;3,819718361E0;-2,811210394E0;6,169573121E0
4,601014573E1;-3,880506516E0;3,511081696E0;-3,196330309E0;6,132092052E0
4,601251065E1;-3,696109772E0;3,165375233E0;-3,533042908E0;6,013586284E0
4,601487334E1;-3,513844967E0;2,896059513E0;-3,860071182E0;5,969456984E0
4,601723832E1;-3,324052334E0;2,658266068E0;-4,135417461E0;5,934423307E0
4,601960101E1;-3,162090302E0;2,466318607E0;-4,326738358E0;5,899339570E0
4,602196593E1;-3,038953304E0;2,317398071E0;-4,487031460E0;5,893981874E0
4,602432847E1;-2,903071404E0;2,147189140E0;-4,582915306E0;5,834497192E0
4,602669339E1;-2,787445068E0;2,056044579E0;-4,628700256E0;5,781179411E0
4,602905611E1;-2,666087151E0;1,925021172E0;-4,593758583E0;5,649455295E0
4,603142110E1;-2,485812664E0;1,849040508E0;-4,428817749E0;5,404872067E0
4,603378380E1;-2,355356693E0;1,730946064E0;-4,074099541E0;5,014196496E0
4,603614872E1;-2,245882988E0;1,597948551E0;-3,472491741E0;4,433466912E0
4,603851123E1;-2,175014496E0;1,515566349E0;-2,843982697E0;3,887912935E0
4,604087517E1;-2,133605480E0;1,532530785E0;-2,236616135E0;3,450126764E0
4,604323899E1;-2,124605656E0;1,580531120E0;-1,610666037E0;3,099398796E0
4,604560281E1;-2,198706150E0;1,712531090E0;-1,040666103E0;2,974904605E0
4,604796653E1;-2,255454063E0;1,948033333E0;-4,981995821E-1;3,021607142E0
4,605033153E1;-2,408453941E0;2,206933022E0;-7,099628448E-3;3,266688561E0
4,605269423E1;-2,560981274E0;2,549167633E0;4,235994816E-1;3,638174986E0
4,605505913E1;-2,724466801E0;2,929568768E0;8,926618099E-1;4,099016665E0
4,605742167E1;-2,854362488E0;3,267956257E0;1,299344301E0;4,529372906E0
4,605978659E1;-2,911802292E0;3,565288067E0;1,593307018E0;4,871190701E0
4,606214929E1;-3,018466949E0;3,950567722E0;1,853860855E0;5,306121759E0
4,606451429E1;-3,122627735E0;4,360106945E0;2,197900772E0;5,795869594E0
4,606687698E1;-3,163340569E0;4,754373074E0;2,560319901E0;6,258276509E0
4,606924190E1;-3,197836876E0;5,138938427E0;2,902396679E0;6,712581867E0
4,607160444E1;-3,284449577E0;5,549268723E0;3,205830336E0;7,201342967E0
4,607396959E1;-3,414081097E0;5,932634830E0;3,485283852E0;7,681100787E0
4,607633213E1;-3,581457615E0;6,367798328E0;3,774930239E0;8,223490287E0
4,607869705E1;-3,676075459E0;6,681178570E0;4,006438255E0;8,614129402E0
4,608105982E1;-3,762320518E0;6,956425190E0;4,222148895E0;8,965124004E0
4,608342467E1;-3,822851181E0;7,174003124E0;4,477672577E0;9,280628410E0
4,608578744E1;-3,785692692E0;7,248561859E0;4,712177753E0;9,438100305E0
4,608815236E1;-3,702235699E0;7,273999691E0;4,920541763E0;9,530443427E0
4,609051489E1;-3,566779137E0;7,240508080E0;5,149283886E0;9,574027115E0
4,609287982E1;-3,373271465E0;7,094030380E0;5,378523827E0;9,520123212E0
4,609524259E1;-3,199666977E0;6,858283997E0;5,574416637E0;9,399364286E0
4,609760751E1;-3,016276360E0;6,639797688E0;5,748575211E0;9,286062317E0
